,mu1,mu2,sigma1,sigma2,pi1,pi2
488,-0.005954936,0.0021171644,0.026351988,0.008744419,0.12665744,0.8733426
489,-0.0054602474,0.002020359,0.02647537,0.008799255,0.12691066,0.8730893
490,-0.004769087,0.0018818825,0.026634037,0.008870661,0.12724285,0.87275714
491,-0.004540384,0.0017492026,0.0267663,0.008927345,0.12747973,0.87252027
492,-0.003772676,0.0016920641,0.02684611,0.00896728,0.12769458,0.87230545
493,-0.0032203197,0.0013718978,0.027149737,0.00909853,0.12823953,0.8717604
494,-0.0034438819,0.0012296289,0.02728951,0.00915426,0.1284328,0.87156725
495,-0.0030486733,0.0009645149,0.027600467,0.009286523,0.12896192,0.8710381
496,-0.0022530109,0.0010114759,0.027606606,0.00929606,0.12906213,0.8709379
497,-0.0025173575,0.0011741817,0.0274117,0.009212911,0.12872896,0.871271
498,-0.0029867291,0.0016624257,0.026888132,0.008992076,0.12785242,0.87214756
499,-0.003902942,0.0016135126,0.026853979,0.008970618,0.12769614,0.8723039
500,-0.00427036,0.0016677752,0.02680093,0.008945107,0.1275691,0.8724309
501,-0.004979044,0.0019284114,0.026526332,0.008825541,0.12705058,0.87294936
502,-0.0047446787,0.001825504,0.02662772,0.008869529,0.1272395,0.8727605
