,mu1,mu2,sigma1,sigma2,pi1,pi2
442,0.0017652512,-0.0038230289,0.011836231,0.035151005,0.93282604,0.067173995
443,0.0019168854,-0.0045741964,0.012006223,0.03553158,0.932264,0.06773605
444,0.0018332005,-0.0032825936,0.011780262,0.03502655,0.93302953,0.066970535
445,0.0016647577,-0.001819687,0.011883378,0.035270274,0.9328608,0.067139216
446,0.00035977364,0.0014082026,0.011290193,0.03393203,0.9349849,0.065015025
447,-0.00083088875,0.0008274447,0.011312544,0.033979535,0.9349848,0.06501517
448,-0.0012097359,-0.00032796152,0.010974944,0.033193827,0.93593454,0.064065464
449,-0.0017465353,-0.001815604,0.010830343,0.032850087,0.93630296,0.063697085
450,-0.00089657307,-0.0019374359,0.011037707,0.03333199,0.93557304,0.0644269
451,-0.00031793118,-0.0020823646,0.011258066,0.033839405,0.9348522,0.06514786
452,0.0010573864,-0.002037542,0.011744022,0.034952164,0.93330157,0.06669839
453,0.0012614727,-0.0013480056,0.011758208,0.03498739,0.93330884,0.06669116
454,0.0015765429,-0.0009854604,0.011927187,0.03537315,0.93282545,0.06717454
455,0.0017545223,-0.0002198983,0.011908114,0.0353325,0.9329434,0.06705665
456,-0.00060272217,-0.00044472702,0.011120975,0.03352946,0.9354466,0.06455343
457,-0.001311779,-0.0007808078,0.010868967,0.032943368,0.9362473,0.063752696
458,-0.0017670393,-0.0008061696,0.010659456,0.03245586,0.9369226,0.063077405
459,-0.002612114,-0.0016060639,0.01043582,0.031927943,0.9376277,0.06237229
460,-0.0027656555,-0.0009504426,0.010259509,0.031517804,0.9382354,0.061764553
461,-0.0031301975,0.0005243253,0.010248959,0.03150165,0.93840384,0.061596118
462,-0.0031460524,0.0008413028,0.010364771,0.031775653,0.9380692,0.06193083
463,-0.002755642,8.6082146e-05,0.010469198,0.032016277,0.9376581,0.062341925
464,-0.0023499727,-0.0007386077,0.010513604,0.032114625,0.9374329,0.06256707
465,-0.0026448965,-0.0013897885,0.010392368,0.03182715,0.9377826,0.06221738
466,-0.0025647879,-0.0009729136,0.010385752,0.031814337,0.9378239,0.06217614
467,-0.0022417307,-0.0017793942,0.0106031895,0.032318413,0.937068,0.06293206
468,-0.0012482405,-0.0028158296,0.010853112,0.032894373,0.936138,0.063861996
469,-0.0011762381,-0.0008987654,0.010707617,0.03256756,0.9367171,0.06328291
470,-0.002096057,0.00014938228,0.010700703,0.03255856,0.93688637,0.06311362
471,-0.0026644468,0.00031049363,0.010469317,0.032019556,0.93765044,0.062349584
472,-0.0024254322,-0.00041555054,0.010580301,0.032274485,0.93723994,0.06276002
473,-0.0025423765,0.0011724364,0.010322273,0.03167796,0.93817085,0.061829176
474,-0.0031449795,0.001752628,0.010423601,0.031919062,0.9379526,0.062047403
475,-0.0028995275,0.0014806818,0.010471165,0.03202939,0.93776256,0.06223744
476,-0.0028623343,0.001187129,0.010430813,0.03193307,0.93786186,0.06213814
477,-0.0023425817,-0.00016527064,0.010653794,0.032446146,0.93703926,0.06296072
478,-0.0016716719,-0.001371311,0.010734379,0.032625735,0.93665594,0.06334409
479,-0.0021508932,-0.00076343305,0.010520935,0.032132864,0.93738085,0.06261912
480,-0.002020955,-0.00119357,0.010699749,0.032547593,0.93679106,0.06320894
481,-0.0012727976,-0.0012288261,0.010846853,0.032889664,0.93627465,0.063725345
482,-0.0009598732,-0.0012413431,0.010968685,0.033171177,0.9358861,0.064113915
483,-0.0016402006,-0.0014443565,0.010721743,0.032597482,0.9366715,0.06332852
484,-0.0015274286,-0.0019230414,0.010752618,0.03266591,0.9365373,0.06346263
485,-0.001382947,-0.0029128361,0.010790288,0.032747447,0.9363383,0.063661724
486,-0.001236558,-0.003374027,0.010741949,0.03263235,0.9364376,0.06356242
487,-0.0015044212,-0.0022860635,0.010679185,0.03249371,0.9367241,0.06327584
488,-0.0016433,-0.0018218327,0.010700226,0.03254515,0.9367096,0.063290395
489,-0.0016816854,-0.0020230878,0.010723531,0.032598674,0.93662244,0.06337758
490,-0.0014044046,-0.0029013027,0.0107755065,0.03271371,0.93638104,0.06361891
491,-0.0011255741,-0.00370978,0.010800362,0.032766283,0.93622386,0.06377612
492,-0.0011036396,-0.0038241614,0.010818899,0.032809675,0.9361473,0.06385271
493,-0.0009936094,-0.0035400856,0.010843635,0.032869518,0.9360776,0.06392241
494,-0.0009237528,-0.0026770104,0.010887265,0.03297639,0.9359998,0.06400025
495,-0.00076031685,-0.002878951,0.011029184,0.03330326,0.93554646,0.064453535
496,-0.00057148933,-0.0018471945,0.010946453,0.033117115,0.93586385,0.06413612
497,-0.0012100935,-0.0018548835,0.010917187,0.033049464,0.93600607,0.06399393
498,-0.00063848495,-0.0042446125,0.011234343,0.033770442,0.93479687,0.06520313
