,mu1,mu2,sigma1,sigma2,pi1,pi2
41,0.0040996447,0.010756642,0.011504948,0.008326113,0.5036005,0.49639952
42,0.0027243868,0.013585001,0.011884749,0.008635521,0.50369006,0.49630994
43,0.0027783886,0.0121821165,0.0120354295,0.008756101,0.50264513,0.49735492
44,0.0025890842,0.014965504,0.012317359,0.008980751,0.50310653,0.49689347
45,0.0029297844,0.013664395,0.012299538,0.008964956,0.5025952,0.49740478
46,0.0035984889,0.013337404,0.012223899,0.008900106,0.5027001,0.49729985
47,0.0073889866,0.0046782196,0.010930359,0.007854462,0.50281155,0.49718848
48,0.0073106065,0.0060328543,0.011037171,0.007938325,0.50308865,0.49691138
49,0.0071394816,0.0054247677,0.010987401,0.007900536,0.5029552,0.49704477
50,0.0067529455,0.00740245,0.011196852,0.008067131,0.50318474,0.49681526
51,0.007054247,0.006430775,0.011059701,0.007957518,0.5031813,0.4968187
52,0.0068117753,0.0077703297,0.011050463,0.007950962,0.50379264,0.4962074
53,0.0065766945,0.0063898265,0.010924637,0.007853985,0.50354034,0.4964597
54,0.0061123744,0.007283777,0.011168659,0.008048952,0.503172,0.496828
55,0.0059857145,0.008192539,0.011187375,0.008064032,0.5035145,0.49648547
56,0.005515851,0.008704454,0.011236787,0.008105755,0.5035647,0.49643528
57,0.0056782737,0.0073376596,0.011150718,0.0080375075,0.5032201,0.49677995
58,0.006870605,0.0048038065,0.0109555125,0.007877409,0.50275564,0.49724436
59,0.007431008,0.004856378,0.010826409,0.0077722073,0.50321305,0.49678692
60,0.0070177093,0.005759567,0.010893047,0.0078267455,0.50338465,0.49661535
61,0.006803967,0.005853176,0.01096189,0.007882297,0.5032017,0.49679825
62,0.0087194815,0.0013931096,0.010432541,0.0074570775,0.50298584,0.49701414
63,0.009724475,-0.00028938055,0.010263801,0.007320106,0.50284487,0.49715516
64,0.009044029,0.0018639863,0.010426164,0.007449925,0.50323945,0.49676058
65,0.0084904805,0.0027889907,0.010539234,0.0075413585,0.5032561,0.49674392
66,0.008217789,0.0036512911,0.010681272,0.0076540112,0.50317717,0.49682283
67,0.008710422,0.0026642978,0.010583043,0.0075744987,0.5030769,0.4969231
68,0.008854844,0.0023471415,0.010470808,0.007485807,0.50330037,0.49669963
69,0.00830511,0.0032511652,0.010605156,0.00759393,0.50324243,0.49675757
70,0.0077080503,0.005244583,0.010808408,0.0077561736,0.50346136,0.49653864
71,0.007932998,0.0039285123,0.010751426,0.0077106953,0.5030635,0.49693647
72,0.008221127,0.0036533773,0.01068157,0.0076542497,0.5031774,0.4968226
73,0.008085765,0.0038488805,0.0106037855,0.0075938106,0.50349957,0.4965004
74,0.007208921,0.005538732,0.010783255,0.007739246,0.5036367,0.49636328
75,0.007175781,0.0045823455,0.010799468,0.007752776,0.50315595,0.49684408
76,0.006958045,0.0062559247,0.01089263,0.007826507,0.5036042,0.4963958
77,0.0074197426,0.0037237406,0.01069206,0.0076672435,0.5031215,0.4968785
78,0.007679142,0.0040727556,0.010706663,0.007676959,0.50325006,0.49674997
79,0.0075176135,0.004360348,0.010717332,0.007686138,0.50333464,0.4966654
80,0.007444598,0.0048348606,0.010765076,0.0077239275,0.5033939,0.49660608
81,0.008141376,0.0025779307,0.010522485,0.007530391,0.5031909,0.49680912
82,0.008122243,0.0033739507,0.010511458,0.007521391,0.50358105,0.49641895
83,0.0074428096,0.0042354465,0.010689497,0.0076647997,0.5033603,0.4966397
84,0.0066083446,0.00674811,0.010969758,0.007889152,0.5035655,0.4964345
85,0.0064230934,0.0065099895,0.010984898,0.007902384,0.50339997,0.4966
86,0.007237293,0.0046602786,0.010814071,0.0077638626,0.50314987,0.4968501
87,0.008497037,0.0021805167,0.010497212,0.007508695,0.50311726,0.49688274
88,0.008065082,0.0039353967,0.010561109,0.007560432,0.50367147,0.4963285
89,0.006836869,0.0056943595,0.010759115,0.0077224374,0.50375575,0.49624422
90,0.0049133077,0.009791344,0.011188567,0.0080708265,0.504154,0.495846
91,0.004707195,0.0077604353,0.011206567,0.008087516,0.5031765,0.4968235
92,0.0057998076,0.0062731802,0.011144519,0.008032441,0.5027702,0.4972298
93,0.005664982,0.007912427,0.0112553835,0.00812,0.503165,0.496835
94,0.00487379,0.009964436,0.011453629,0.008280814,0.5034477,0.49655226
95,0.00432501,0.010724157,0.011592269,0.008393943,0.50334907,0.49665093
96,0.0048261657,0.009094745,0.011508763,0.008325398,0.5028946,0.49710542
97,0.0046579614,0.010767907,0.011701465,0.008478463,0.5030787,0.4969213
98,0.005508758,0.008941442,0.01151067,0.008322537,0.5028671,0.49713284
99,0.0057487264,0.0098156035,0.011535943,0.008340478,0.5032019,0.49679807
100,0.007747151,0.0045191348,0.010748506,0.007709205,0.5033245,0.4966755
101,0.007898428,0.003830403,0.010651171,0.007632196,0.50332975,0.49667025
102,0.0083184615,0.00255391,0.010467529,0.007486224,0.5033668,0.49663314
103,0.0077790394,0.00406906,0.010662615,0.0076417327,0.5033927,0.49660736
104,0.007910885,0.0038158298,0.010636389,0.0076205134,0.5033704,0.49662966
105,0.0074561015,0.005239725,0.010784805,0.0077391267,0.5035149,0.4964851
106,0.008046545,0.0029633343,0.010578096,0.0075743794,0.50318104,0.4968189
107,0.007974304,0.003929347,0.010655463,0.007635057,0.5033659,0.49663413
108,0.0080490485,0.003193587,0.010539949,0.0075443387,0.50340486,0.4965951
109,0.007755913,0.0039720237,0.010625541,0.0076128244,0.5034638,0.4965362
110,0.008035578,0.00301674,0.010550559,0.0075528026,0.5032912,0.49670878
111,0.008208431,0.002937436,0.010534108,0.0075389147,0.5033195,0.49668047
112,0.008308686,0.002767533,0.010505497,0.007515967,0.503341,0.496659
113,0.008059122,0.0035215318,0.010569453,0.007567227,0.5034594,0.49654058
114,0.0075485483,0.0045562983,0.010660529,0.0076411963,0.5036018,0.4963982
115,0.0070494786,0.0052927434,0.010795534,0.0077500343,0.5034777,0.4965223
116,0.0064933673,0.006695062,0.010865629,0.007807851,0.50385195,0.49614808
117,0.007085003,0.0039258897,0.01071471,0.0076869726,0.5031186,0.49688143
118,0.007530071,0.0038796365,0.010703206,0.00767529,0.50316405,0.49683598
119,0.007169403,0.0050735176,0.010819495,0.0077682734,0.50331366,0.4966863
120,0.007478215,0.003918141,0.0107139945,0.007684052,0.5031441,0.4968559
121,0.007891692,0.0033857524,0.010636568,0.0076209903,0.503176,0.49682403
122,0.008113302,0.0030118525,0.010570228,0.007567823,0.5032322,0.49676776
123,0.00786338,0.0037976801,0.010654688,0.007635176,0.50330156,0.4966984
124,0.007398285,0.00509575,0.010838449,0.0077818036,0.50328094,0.49671903
125,0.007190563,0.005755067,0.010974765,0.007890046,0.50314516,0.49685484
126,0.0085141435,0.0030453503,0.010620952,0.0076052547,0.5031148,0.49688518
127,0.00850866,0.0031352341,0.010548592,0.007548392,0.5033828,0.4966172
128,0.0081829205,0.0030935705,0.010568738,0.007566154,0.5032783,0.49672163
129,0.0074645057,0.0053375363,0.010765672,0.007723987,0.5036186,0.49638143
130,0.007907309,0.003044933,0.0106060505,0.007597089,0.5031201,0.49687988
131,0.007983841,0.003497541,0.0106502175,0.007631123,0.50318944,0.4968106
132,0.007546164,0.004722625,0.010743916,0.0077067018,0.5034162,0.49658385
133,0.0074485913,0.0046652257,0.01075387,0.0077151656,0.50335294,0.4966471
134,0.007236041,0.0053500235,0.010807335,0.0077581406,0.50347954,0.4965204
135,0.007141985,0.005576819,0.010769069,0.0077284575,0.5036931,0.4963069
136,0.005980052,0.0076832473,0.010949671,0.007876694,0.5040025,0.4959975
137,0.006226398,0.0054145753,0.010915875,0.0078498125,0.5031062,0.49689382
138,0.006461717,0.005877167,0.011023402,0.007932901,0.5030025,0.4969975
139,0.006902553,0.0056771934,0.010952592,0.007874429,0.503158,0.49684206
140,0.007678248,0.0033066869,0.010695696,0.007668793,0.502941,0.497059
141,0.008141734,0.0030047596,0.010603607,0.00759387,0.5031258,0.49687424
142,0.007377304,0.004970491,0.0107860565,0.007740736,0.503385,0.496615
143,0.0069795623,0.005438864,0.010864913,0.00780499,0.5033246,0.49667537
144,0.0062738433,0.0072270036,0.011177182,0.008054674,0.50313216,0.49686784
145,0.0059953704,0.009095907,0.011356533,0.008197188,0.5034192,0.49658078
146,0.006902911,0.0065777004,0.010971308,0.007888675,0.5035044,0.49649563
147,0.007297553,0.0046818554,0.0108127,0.0077623725,0.5031679,0.49683207
148,0.0075894967,0.004861623,0.010741115,0.0077041984,0.5034899,0.49651006
149,0.0077801123,0.0036639273,0.01064539,0.007628441,0.50326514,0.4967348
150,0.008088507,0.0029849112,0.010542035,0.007545829,0.5033075,0.49669248
151,0.0081515685,0.0029047728,0.010497272,0.0075104237,0.50341785,0.49658212
152,0.008066095,0.003144741,0.010538101,0.007542789,0.50339013,0.4966099
153,0.008004285,0.0032857358,0.010564566,0.0075638294,0.5033654,0.4966346
154,0.008448936,0.002185613,0.0104442835,0.0074674487,0.5032849,0.49671513
155,0.008390106,0.002821356,0.010517538,0.0075249076,0.50333256,0.49666747
156,0.008208193,0.0032137334,0.01057744,0.00757277,0.50330645,0.49669355
157,0.007918157,0.0039976835,0.0105865,0.007581234,0.50360906,0.4963909
158,0.0067252293,0.006477505,0.010852635,0.0077962875,0.5038103,0.4961897
159,0.0062681213,0.006141484,0.010903776,0.0078395605,0.50347173,0.49652833
160,0.0066728964,0.0051083267,0.010871112,0.0078119636,0.5031366,0.49686342
161,0.0078044906,0.0034600198,0.010685623,0.0076600313,0.5030496,0.4969504
162,0.0080957785,0.0034172535,0.010623395,0.007609427,0.50324523,0.4967548
163,0.008003332,0.0033807456,0.010609984,0.007599473,0.50326467,0.49673533
164,0.007834412,0.0039738715,0.010605633,0.007596731,0.5035325,0.4964675
165,0.008013405,0.0026001632,0.010536075,0.0075417757,0.503149,0.4968511
166,0.007898189,0.0034801662,0.010663271,0.007641852,0.5031351,0.49686497
167,0.0074063316,0.005271405,0.010852814,0.0077929497,0.50331587,0.49668413
168,0.007828273,0.0042482913,0.0106934905,0.007665634,0.5033799,0.49662015
169,0.00772921,0.0043827593,0.0107373595,0.007700622,0.5032968,0.4967032
170,0.007985391,0.0039322674,0.010646343,0.007627845,0.50339633,0.49660367
171,0.0077839866,0.004100293,0.01062566,0.007612705,0.5035229,0.49647716
172,0.0074660555,0.004471034,0.010682344,0.0076589584,0.5034896,0.49651042
173,0.0070888773,0.005290121,0.0107623935,0.007723689,0.5035818,0.49641818
174,0.006559409,0.0067671835,0.010918379,0.007848918,0.50372726,0.49627274
175,0.006643273,0.005510032,0.010827303,0.007777393,0.50344914,0.49655086
176,0.0066019073,0.0059530735,0.010837615,0.007785499,0.5036131,0.4963869
177,0.0072409287,0.0039666295,0.010689497,0.0076661706,0.503226,0.496774
178,0.00756637,0.0040715933,0.010650814,0.0076338053,0.5034162,0.49658382
179,0.0072114244,0.004792154,0.010648131,0.007633388,0.5037232,0.4962768
180,0.006178595,0.0068309605,0.01080966,0.007765591,0.5040636,0.4959364
181,0.005520858,0.0068054497,0.01093328,0.007867098,0.50362784,0.49637216
