,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
379,0.0027690195,-0.018552944,0.0146445185,0.009991109,0.01330483,0.029120088,0.8930308,0.08219886,0.024770327
380,0.0025119446,-0.01811041,0.016942635,0.010191679,0.013553679,0.029495955,0.892095,0.082722835,0.025182104
381,0.0022262,-0.016998395,0.020058379,0.010508418,0.01393044,0.030102849,0.89063907,0.08356427,0.025796613
382,0.0034520887,-0.027848467,0.025282547,0.011421144,0.01537329,0.032050133,0.88674885,0.08580385,0.027447253
383,0.0025207065,-0.020524397,0.02491863,0.011650443,0.015460908,0.032562435,0.88568634,0.08645412,0.02785951
384,0.0025580786,-0.015569939,0.022605404,0.011750877,0.015434504,0.032900095,0.8852421,0.08684316,0.02791478
385,0.003158655,-0.014977946,0.022636876,0.011838913,0.0155361295,0.033150733,0.8849266,0.08706276,0.028010618
386,0.0040992163,-0.019467428,0.021621421,0.0118355155,0.015648127,0.033223093,0.8850064,0.08706909,0.027924376
387,0.0037112497,-0.016736165,0.020113513,0.011455655,0.015099108,0.03239262,0.8865707,0.086157,0.027272241
388,0.004025247,-0.019977227,0.020821437,0.011515498,0.015262365,0.032509267,0.88634515,0.08626933,0.027385563
389,0.004105177,-0.024663255,0.022015378,0.011544883,0.015430748,0.03252071,0.8862422,0.08625644,0.027501358
390,0.003225293,-0.017635062,0.019834653,0.011563301,0.015243113,0.032610774,0.88606805,0.08644327,0.027488753
391,0.0034971498,-0.015370055,0.020079479,0.011699319,0.015357852,0.032946587,0.8855165,0.08680084,0.027682664
392,0.0015623234,-0.006664469,0.0107218325,0.00991112,0.012907863,0.029033542,0.89327073,0.082181804,0.024547527
393,0.0023744367,-0.009580418,0.011503711,0.010038912,0.013143182,0.029356658,0.892747,0.082496256,0.02475669
394,0.002364602,-0.009042366,0.011857092,0.009969592,0.013047457,0.02917558,0.89306456,0.082301594,0.024633832
395,0.002344694,-0.009131207,0.011643231,0.009827673,0.012874186,0.028839648,0.8937229,0.08189771,0.024379477
396,0.0020520948,-0.007583483,0.0105804205,0.009561002,0.012509108,0.028226733,0.8949582,0.08113936,0.023902448
397,0.0023888014,-0.010812595,0.010488436,0.009495318,0.012495756,0.02807504,0.89529634,0.08093108,0.023772582
398,0.0016933344,-0.006722494,0.009053424,0.009204328,0.012045026,0.027397513,0.89664376,0.08010043,0.02325581
399,0.00063505396,-0.0022931835,0.0072918534,0.00873208,0.011364162,0.02625662,0.8988994,0.078693226,0.022407465
400,0.00036957487,-0.0009293398,0.0069464594,0.008659601,0.011247516,0.026081324,0.8992454,0.07847398,0.022280656
401,0.0013366602,-0.006753101,0.0075716376,0.008893609,0.011657298,0.026671827,0.898145,0.07915702,0.022697976
402,0.00078871474,-0.003814443,0.007258013,0.008799136,0.01148051,0.026434124,0.89858216,0.078873895,0.022543864
403,0.00081833825,-0.003269895,0.0076551437,0.008820176,0.011497498,0.026473165,0.8984739,0.07894462,0.022581514
404,0.0014822744,-0.008228048,0.008183792,0.008972764,0.011788249,0.026848853,0.8977665,0.07937862,0.022854919
405,0.0010886453,-0.0056122085,0.008100331,0.0089402795,0.011696219,0.026763678,0.8979011,0.079285674,0.0228131
406,0.0017960332,-0.011560961,0.009881422,0.009205282,0.012149215,0.02736026,0.896657,0.08004347,0.023299485
