,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
62,-0.0048055053,0.0013287961,-0.003018558,0.01866436,0.007072568,0.008542001,0.024303332,0.6691853,0.30651137
63,-0.004099369,0.0021599084,-0.0028195977,0.018309236,0.006908238,0.008382738,0.02402751,0.66986376,0.30610874
64,-0.0043618977,0.0018698126,-0.0029179454,0.018473566,0.006985843,0.008458793,0.024163764,0.6695235,0.3063128
65,-0.0039565265,0.0007335022,-0.0021903515,0.017948568,0.006737888,0.0081551075,0.023621457,0.6716004,0.30477813
66,-0.004184842,0.00095500797,-0.0024228394,0.018163502,0.0068389773,0.008268356,0.02382638,0.67087996,0.30529368
67,-0.0040700436,0.00056891143,-0.0022025406,0.018012583,0.006767392,0.008178353,0.023663806,0.6715243,0.30481192
68,-0.0041326284,0.0011888295,-0.0025405437,0.018186271,0.0068488717,0.008292139,0.0238619,0.67069334,0.30544472
69,-0.0036660135,0.0015643686,-0.0023159236,0.017930865,0.0067322254,0.008168161,0.023649644,0.67131364,0.30503675
70,-0.0037389994,0.0021245033,-0.002483219,0.018092513,0.006810963,0.008255422,0.023819983,0.67063916,0.30554095
71,-0.003707558,0.0010608211,-0.0020650327,0.017859578,0.0066989064,0.008104026,0.023542512,0.6718317,0.3046257
72,-0.0037014484,0.00079099834,-0.001935631,0.01779741,0.006668508,0.008059323,0.023460668,0.6721768,0.30436254
73,-0.0027638674,9.480119e-05,-0.0009959489,0.017069578,0.0063322783,0.007659316,0.0227407,0.6748496,0.30240962
74,-0.0027836561,0.0006265119,-0.0012620687,0.017178833,0.0063831806,0.007737279,0.022879733,0.6742154,0.30290496
75,-0.0036655962,0.0025984645,-0.0028345585,0.018071711,0.0067961216,0.008299053,0.023862338,0.6702177,0.30591995
76,-0.004577279,0.0027720258,-0.0035594106,0.018817604,0.0071501136,0.008693993,0.024567684,0.6679221,0.3075102
77,-0.005490482,0.0033540577,-0.0043157786,0.019575894,0.0075117946,0.009104967,0.025286645,0.66545,0.30926335
78,-0.0058379173,0.0031499043,-0.0045342743,0.01982367,0.0076289177,0.009232283,0.02549852,0.6648407,0.30966076
79,-0.0062810183,0.002039954,-0.0045070797,0.019916296,0.007666528,0.00925535,0.02551718,0.6650299,0.30945292
80,-0.0065658987,0.0015589669,-0.0046529025,0.020035982,0.0077183247,0.0093179345,0.025600871,0.6648467,0.30955237
81,-0.0068582,0.00077777356,-0.004612595,0.020092666,0.007740557,0.009325862,0.025600469,0.6650321,0.30936748
82,-0.007018596,0.00075522065,-0.004713908,0.020198703,0.007789135,0.009378791,0.025684126,0.66475964,0.30955622
83,-0.0067860186,0.00061775,-0.004418865,0.019977331,0.007682979,0.0092433095,0.025461089,0.66551757,0.30902135
84,-0.0052524805,0.001563698,-0.0035242885,0.018998742,0.0072252154,0.008739531,0.024624795,0.66799265,0.30738255
85,-0.0034120083,-7.973611e-05,-0.0014997423,0.017396212,0.0064784884,0.0078501105,0.023064699,0.6736548,0.3032806
86,-0.0032317936,0.0006361753,-0.0016335696,0.017503321,0.0065338016,0.007910132,0.023193078,0.673156,0.3036509
87,-0.0035366714,0.0004286021,-0.0017545819,0.017639458,0.006595075,0.007976413,0.02330768,0.67278856,0.30390373
88,-0.0034358501,0.0009180531,-0.0018697679,0.01767844,0.0066147447,0.008007705,0.023367941,0.6724768,0.30415526
89,-0.004396558,0.0033053383,-0.00358662,0.018642128,0.0070619583,0.00862962,0.024435837,0.6680513,0.30751288
90,-0.004597634,0.003909394,-0.003743291,0.01890868,0.007196307,0.008767545,0.024712946,0.6670707,0.3082164
91,-0.005785644,0.005782552,-0.0053204596,0.020218492,0.007826567,0.009532809,0.026026411,0.6624087,0.31156492
92,-0.0072323084,0.004642181,-0.006038651,0.021095812,0.00824219,0.0099903345,0.026757061,0.66037166,0.31287128
93,-0.008197963,0.0041663796,-0.0067740977,0.021890342,0.008623838,0.010420382,0.02743088,0.6584671,0.31410202
94,-0.008457303,0.0020505488,-0.0063783973,0.021673381,0.008506238,0.010247052,0.027113266,0.65996265,0.31292412
95,-0.009226501,0.0017481744,-0.0070293844,0.02218014,0.008741379,0.0105525255,0.027554132,0.6585525,0.31389338
96,-0.009795845,0.00038975477,-0.0069869906,0.022320092,0.008801341,0.010590076,0.027591066,0.65874845,0.3136605
97,-0.009680986,0.00093942136,-0.007068366,0.02242738,0.008858681,0.010645688,0.027697148,0.6583771,0.3139257
98,-0.00834471,0.00065921247,-0.005798012,0.021230578,0.008280396,0.009954751,0.026611876,0.66181964,0.3115685
99,-0.0047983825,0.0012027472,-0.0031550229,0.01869291,0.007085383,0.0085734725,0.024345266,0.6690802,0.30657452
100,-0.005286187,0.0013715476,-0.003545627,0.01905471,0.007254839,0.008768439,0.024681345,0.6679152,0.30740342
101,-0.004767239,0.0010720938,-0.00302355,0.018622458,0.0070515275,0.00852555,0.024263427,0.66937876,0.30635777
102,-0.004647225,0.0013140589,-0.002916202,0.018561482,0.00702399,0.00848645,0.024204923,0.6695229,0.30627224
103,-0.0036525428,0.0010659695,-0.0018968135,0.01777196,0.006657183,0.008045256,0.023441909,0.67215383,0.30440426
104,-0.003489375,0.0010193288,-0.0017985702,0.017693222,0.006621361,0.00800097,0.023364095,0.6724667,0.30416915
105,-0.002949357,0.0009984821,-0.0015459508,0.017340839,0.0064576864,0.007837057,0.02305697,0.67348313,0.30346
