,mu1,mu2,sigma1,sigma2,pi1,pi2
346,0.012152528,0.004598558,0.006862521,0.016008377,0.49696758,0.50303245
347,0.011962032,0.0039232075,0.006976545,0.016240895,0.49706036,0.50293964
348,0.011413669,0.004022777,0.0069866776,0.016239703,0.49673322,0.50326675
349,0.011901593,0.0038633645,0.0069901347,0.016263962,0.49707645,0.50292355
350,0.011290764,0.0035558045,0.0070689917,0.01640886,0.49693546,0.5030646
351,0.011258101,0.003047049,0.0071540475,0.016584992,0.4971498,0.50285023
352,0.011274314,0.0029106736,0.0071739554,0.016628861,0.49715674,0.50284326
353,0.011808371,0.0024614334,0.007217109,0.016740084,0.49739817,0.50260186
354,0.0108915325,0.0032202303,0.0071356893,0.016531765,0.4965458,0.5034542
355,0.011616325,0.0027013123,0.007188916,0.016666174,0.49721867,0.50278133
356,0.010712361,0.0031802058,0.007156253,0.016566992,0.49670124,0.50329876
357,0.010944938,0.00341025,0.0071130395,0.016483247,0.49694562,0.5030544
358,0.010832047,0.0031566322,0.0071629286,0.016587973,0.49717185,0.5028281
359,0.0105423685,0.0036608875,0.007096529,0.016440153,0.49692598,0.50307405
360,0.010929322,0.0035274327,0.007101357,0.016465306,0.4972532,0.50274676
361,0.010938859,0.003825128,0.0070514083,0.01636368,0.49710527,0.50289476
362,0.01126585,0.00401932,0.007003188,0.016273797,0.49711534,0.5028847
363,0.011733508,0.0046269298,0.00688231,0.016036987,0.49698952,0.50301045
364,0.011783218,0.003927052,0.006988883,0.016262233,0.4971937,0.5028063
365,0.011816835,0.004329741,0.006919861,0.01611787,0.49689054,0.50310946
366,0.011722779,0.0037675798,0.0070135593,0.016308486,0.49702772,0.5029723
367,0.011700606,0.0034863055,0.007058382,0.016402006,0.4970666,0.50293344
368,0.01182816,0.0032854676,0.007082224,0.016456485,0.49709433,0.50290567
369,0.011310434,0.0029427707,0.0071623325,0.016603291,0.4969335,0.50306654
370,0.0117100235,0.0027016997,0.007181525,0.01665759,0.49717662,0.50282335
371,0.01120398,0.0026230812,0.007218361,0.016715705,0.4969264,0.50307363
372,0.011911368,0.0020293295,0.007279694,0.016870618,0.4974071,0.50259286
373,0.011105632,0.002036035,0.007315278,0.016914487,0.49687788,0.50312215
374,0.011670565,0.0018072724,0.0073249936,0.016952634,0.497186,0.502814
375,0.010763859,0.0019015372,0.00735569,0.016981483,0.49676216,0.50323784
376,0.010840749,0.0019061267,0.0073562264,0.016983032,0.496994,0.503006
377,0.010608768,0.002122581,0.007335484,0.016933918,0.49699596,0.503004
378,0.011003947,0.002125144,0.0073167086,0.016912937,0.49727255,0.50272745
379,0.010238146,0.0024006665,0.00731045,0.01687169,0.49687865,0.5031213
380,0.010313248,0.0029827058,0.007215917,0.016675174,0.49691114,0.5030889
381,0.010146117,0.0032957494,0.0071789026,0.016594052,0.49700496,0.5029951
382,0.01081953,0.004119605,0.0070151687,0.016281009,0.4971502,0.5028498
383,0.011436557,0.003863901,0.007023871,0.016326964,0.49746922,0.50253075
384,0.01115725,0.004638076,0.006909609,0.016076744,0.49683446,0.50316554
385,0.011477565,0.004383564,0.0069354177,0.016138077,0.497072,0.502928
386,0.011720633,0.0043676794,0.006924391,0.016125381,0.49711698,0.502883
387,0.011536455,0.0044053197,0.0069253445,0.01611948,0.4969214,0.5030786
388,0.011859154,0.0046856403,0.0068655014,0.016003668,0.4969226,0.5030774
389,0.011978364,0.0041454434,0.0069437623,0.016173601,0.49714166,0.5028584
390,0.011683201,0.0037320852,0.0070209503,0.016325295,0.4970432,0.5029568
391,0.011344528,0.0033840537,0.007092774,0.016460598,0.49696654,0.50303346
392,0.011098122,0.0033974946,0.007104218,0.016473353,0.4968987,0.50310135
393,0.011031365,0.0040363967,0.007008016,0.01626867,0.49676663,0.5032334
394,0.011309957,0.0035496652,0.007075846,0.016423523,0.4972457,0.5027543
395,0.0115664955,0.0033315122,0.0070949197,0.016478121,0.49733397,0.50266606
396,0.011744237,0.003178835,0.007104993,0.016505718,0.49720734,0.50279266
397,0.011210894,0.003153175,0.0071330667,0.016539872,0.49682903,0.50317097
398,0.011422491,0.0029788613,0.0071528554,0.01658547,0.4970333,0.5029667
399,0.011213278,0.003343463,0.0071048737,0.016477823,0.49684966,0.50315034
400,0.011159157,0.0035295188,0.0070806146,0.016424477,0.4968913,0.5031087
401,0.011066174,0.003576517,0.007080674,0.016423106,0.49698806,0.503012
