,mu1,mu2,sigma1,sigma2,pi1,pi2
199,-0.019766226,0.0037527084,0.013584256,0.006960869,0.0895799,0.9104201
200,-0.019944772,0.003832966,0.013652623,0.0069958568,0.08977208,0.91022795
201,-0.020076498,0.0039563924,0.013673902,0.007006824,0.08984253,0.91015744
202,-0.020068869,0.003754139,0.013634145,0.0069860816,0.08968986,0.91031015
203,-0.020021483,0.0040608644,0.013702989,0.007022798,0.089960404,0.91003954
204,-0.020103738,0.003987983,0.013721764,0.007032037,0.08998825,0.9100117
205,-0.020141438,0.0039863884,0.013698101,0.0070196986,0.08991407,0.910086
206,-0.020174786,0.0040213168,0.013705909,0.007023871,0.08994066,0.9100594
207,-0.019303605,0.004623145,0.013916135,0.0071365237,0.090802744,0.90919733
208,-0.019320145,0.003595978,0.014124334,0.007242441,0.091178805,0.9088212
209,-0.019153222,0.0034752935,0.014322817,0.007347882,0.09173393,0.90826607
210,-0.019006208,0.0038087815,0.014563024,0.0074751973,0.092495084,0.9075049
211,-0.01914592,0.003896609,0.014696419,0.007545173,0.09286104,0.90713894
212,-0.019399539,0.004256487,0.014702976,0.0075492263,0.09291914,0.9070809
213,-0.019543156,0.0038997233,0.014384925,0.0073824525,0.091939196,0.90806085
214,-0.019751355,0.0040243417,0.014010251,0.007185936,0.09087339,0.90912664
215,-0.019978687,0.003813073,0.01362884,0.0069844127,0.08969939,0.9103007
216,-0.019540027,0.0041864663,0.013745546,0.007046461,0.09017872,0.90982133
217,-0.01952143,0.0035593063,0.013815701,0.007081151,0.09024879,0.90975124
218,-0.01907073,0.003993124,0.0140683055,0.0072154403,0.09113129,0.9088687
219,-0.018545613,0.0040855706,0.014437139,0.0074090958,0.09227399,0.907726
220,-0.018405423,0.0037789643,0.014780998,0.0075885653,0.093185894,0.9068141
221,-0.018718854,0.0037349015,0.014928758,0.0076658726,0.0935359,0.9064641
222,-0.018845394,0.0042899996,0.014803946,0.0076017976,0.093296885,0.9067031
223,-0.019387767,0.004157573,0.014731646,0.0075623393,0.09299154,0.9070084
224,-0.019781932,0.004304692,0.0144507885,0.007415056,0.09218327,0.90781677
225,-0.020034954,0.004240364,0.014192462,0.007279277,0.091406524,0.9085934
226,-0.020054862,0.0040888786,0.014021039,0.007189691,0.09088313,0.9091169
227,-0.020157143,0.0041440576,0.013872385,0.0071119666,0.0904542,0.9095458
228,-0.0201834,0.0040771216,0.013723969,0.007033825,0.09000586,0.9099941
229,-0.02014111,0.004042268,0.013700664,0.0070213675,0.08993346,0.9100666
230,-0.01997836,0.00417462,0.01374191,0.007043183,0.09010344,0.9098966
231,-0.019889876,0.0034303963,0.01366359,0.007001698,0.089739405,0.91026056
